id_didok;id_fli;id_sloid;name_official;name_long;name_short;name_alternative;lang;stations_metastation;wgs84_e;wgs84_n;wgs84_h;wgs84_epsg;local_e;local_n;local_h;local_epsg;station_priority;km_info;stations_metastation_hrdf;source_file;timestamp;metastation_id
8591378;;ch:1:sloid:91378;Zürich, Stadtgrenze;;;;;;8.541471;47.335042;0;EPSG:4326;2683352;1243272;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904295;348
8591379;;ch:1:sloid:91379;Zürich, Stampfenbachplatz;;;;;;8.542777;47.380292;0;EPSG:4326;2683380;1248304;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904300;349
8591380;;ch:1:sloid:91380;Zürich, Staudenbühl;;;;;;8.535386;47.420086;0;EPSG:4326;2682760;1252720;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904304;350
8591381;;ch:1:sloid:91381;Zürich, Stauffacher;;;;;8503090,8591064,8591369,8591381;8.529249;47.373424;0;EPSG:4326;2682369;1247526;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904308;351
8591383;;ch:1:sloid:91383;Zürich, Stierenried;;;;;;8.535486;47.416620;0;EPSG:4326;2682773;1252335;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904320;352
8591384;;ch:1:sloid:91384;Zürich, Stockerstrasse;;;;;;8.535423;47.367868;0;EPSG:4326;2682844;1246915;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904325;353
8591385;;ch:1:sloid:91385;Zürich, Strassenverkehrsamt;;;;;;8.511321;47.353153;0;EPSG:4326;2681046;1245254;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904331;354
8591386;;ch:1:sloid:91386;Zürich, Strickhof;;;;;;8.547515;47.393576;0;EPSG:4326;2683717;1249786;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904335;355
8591387;;ch:1:sloid:91387;Zürich, Sukkulentensammlung;;;;;;8.534297;47.354927;0;EPSG:4326;2682779;1245475;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904340;356
8591389;;ch:1:sloid:91389;Zürich, Susenbergstrasse;;;;;;8.568009;47.378538;0;EPSG:4326;2685288;1248136;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904346;357
8591444;;ch:1:sloid:91444;Zürich, Zürichbergstrasse;;;;;;8.564107;47.378729;0;EPSG:4326;2684993;1248153;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904600;357
8591390;;ch:1:sloid:91390;Zürich, Talwiesenstrasse;;;;;;8.509647;47.369946;0;EPSG:4326;2680894;1247119;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904351;358
8591391;;ch:1:sloid:91391;Zürich, Technopark;;;;;;8.515355;47.389060;0;EPSG:4326;2681296;1249250;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904356;359
8591392;;ch:1:sloid:91392;Zürich, Thujastrasse;;;;;;8.527807;47.350185;0;EPSG:4326;2682296;1244941;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904360;360
8591393;;ch:1:sloid:91393;Zürich, Tierspital;;;;;;8.551798;47.401903;0;EPSG:4326;2684027;1250716;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904364;361
8591394;;ch:1:sloid:91394;Zürich, Titlisstrasse;;;;;8591231,8591394;8.564949;47.370976;0;EPSG:4326;2685069;1247292;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904369;362
8591396;;ch:1:sloid:91396;Zürich, Tobelhof;;;;;;8.585997;47.383082;0;EPSG:4326;2686639;1248661;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904374;363
8591397;;ch:1:sloid:91397;Zürich, Toblerplatz;;;;;;8.559347;47.379090;0;EPSG:4326;2684633;1248188;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904378;364
8591398;;ch:1:sloid:91398;Zürich, Toni-Areal;;;;;;8.510581;47.390041;0;EPSG:4326;2680934;1249354;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904382;365
8591399;;ch:1:sloid:91399;Zürich, Trichtenhausenfussweg;;;;;;8.598600;47.354200;0;EPSG:4326;2687638;1245464;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904387;366
8591400;;ch:1:sloid:91400;Zürich, Trichtisal;;;;;;8.601070;47.353914;0;EPSG:4326;2687825;1245435;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904392;367
8591402;;ch:1:sloid:91402;Zürich, Tüffenwies;;;;;;8.494722;47.397922;0;EPSG:4326;2679725;1250214;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904401;368
8591403;;ch:1:sloid:91403;Zürich, Tulpenstrasse;;;;;;8.568540;47.406120;0;EPSG:4326;2685284;1251203;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904409;369
8591404;;ch:1:sloid:91404;Zürich, Tunnelstrasse;;;;;;8.532529;47.366142;0;EPSG:4326;2682628;1246720;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904414;370
8591405;;ch:1:sloid:91405;Zürich, Uetlihof;;;;;;8.513962;47.356737;0;EPSG:4326;2681240;1245655;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904418;371
8591406;;ch:1:sloid:91406;Zürich, Universität Irchel;;;;;;8.544829;47.396159;0;EPSG:4326;2683510;1250070;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904423;372
8591407;;ch:1:sloid:91407;Zürich, Unteraffoltern;;;;;;8.511847;47.424588;0;EPSG:4326;2680977;1253196;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904429;373
8591408;;ch:1:sloid:91408;Zürich, Untermoosstrasse;;;;;;8.483386;47.379829;0;EPSG:4326;2678896;1248191;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904435;374
8591410;;ch:1:sloid:91410;Zürich, Verenastrasse;;;;;;8.525380;47.340826;0;EPSG:4326;2682127;1243898;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904441;375
8591411;;ch:1:sloid:91411;Zürich, Vogelsangstrasse;;;;;;8.549070;47.383543;0;EPSG:4326;2683850;1248672;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904448;376
8591433;;ch:1:sloid:91433;Zürich, Winkelriedstrasse;;;;;;8.548215;47.383192;0;EPSG:4326;2683786;1248632;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904548;376
8591412;;ch:1:sloid:91412;Zürich, Voltastrasse;;;;;;8.554519;47.376870;0;EPSG:4326;2684272;1247936;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904453;377
8591413;;ch:1:sloid:91413;Zürich, Vulkanstrasse;;;;;;8.484082;47.394350;0;EPSG:4326;2678927;1249806;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904457;378
8591414;;ch:1:sloid:91414;Zürich, Waffenplatz-/Bederstr.;;;;;8591414,8591415;8.526506;47.361666;0;EPSG:4326;2682180;1246216;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904462;379
8591415;;ch:1:sloid:91415;Zürich, Waffenplatzstrasse;;;;;8591414,8591415;8.525748;47.361484;0;EPSG:4326;2682123;1246195;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904467;379
8591416;;ch:1:sloid:91416;Zürich, Waidbadstrasse;;;;;;8.513543;47.398973;0;EPSG:4326;2681144;1250350;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904471;380
8591417;;ch:1:sloid:91417;Zürich, Waidfussweg;;;;;;8.518401;47.395500;0;EPSG:4326;2681516;1249969;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904477;381
8591418;;ch:1:sloid:91418;Zürich, Waidhof;;;;;;8.523044;47.423862;0;EPSG:4326;2681823;1253127;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904481;382
8591419;;ch:1:sloid:91419;Zürich, Waidspital;;;;;;8.521708;47.399166;0;EPSG:4326;2681760;1250380;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904486;383
8591420;;ch:1:sloid:91420;Zürich, Waldgarten;;;;;;8.557201;47.403720;0;EPSG:4326;2684432;1250924;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904491;384
8591421;;ch:1:sloid:91421;Zürich, Waldhaus Dolder;;;;;;8.568546;47.373244;0;EPSG:4326;2685337;1247548;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904497;385
8591423;;ch:1:sloid:91423;Zürich, Wartau;;;;;;8.491627;47.402773;0;EPSG:4326;2679484;1250750;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904501;386
8591424;;ch:1:sloid:91424;Zürich, Waserstrasse;;;;;;8.584061;47.358319;0;EPSG:4326;2686533;1245906;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904506;387
8591438;;ch:1:sloid:91438;Zürich, Buchzelgstrasse;;;;;;8.585246;47.359181;0;EPSG:4326;2686621;1246003;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904572;387
8591425;;ch:1:sloid:91425;Zürich, Weihersteig;;;;;;8.528515;47.397789;0;EPSG:4326;2682276;1250234;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904510;388
8591427;;ch:1:sloid:91427;Zürich, Werd;;;;;;8.526843;47.372322;0;EPSG:4326;2682189;1247401;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904514;389
8591428;;ch:1:sloid:91428;Zürich, Werdhölzli;;;;;;8.482017;47.397832;0;EPSG:4326;2678766;1250191;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904519;390
8591430;;ch:1:sloid:91430;Zürich, Widmerstrasse;;;;;;8.532893;47.336779;0;EPSG:4326;2682701;1243456;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904529;391
8591432;;ch:1:sloid:91432;Zürich, Wiesliacher;;;;;;8.596809;47.355216;0;EPSG:4326;2687501;1245575;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904542;392
8591434;;ch:1:sloid:91434;Zürich, Winzerhalde;;;;;;8.494567;47.400056;0;EPSG:4326;2679710;1250451;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904553;393
8591435;;ch:1:sloid:91435;Zürich, Winzerstrasse;;;;;8591435,8591436;8.486373;47.403765;0;EPSG:4326;2679086;1250855;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904557;394
8591436;;ch:1:sloid:91436;Zürich, Winzerstrasse Süd;;;;;8591435,8591436;8.486127;47.403371;0;EPSG:4326;2679068;1250811;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904562;394
8591437;;ch:1:sloid:91437;Zürich, Wipkingerplatz;;;;;;8.523574;47.392592;0;EPSG:4326;2681911;1249651;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904567;395
8591439;;ch:1:sloid:91439;Zürich, Wollishoferplatz;;;;;;8.530161;47.338442;0;EPSG:4326;2682492;1243638;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904576;396
8591440;;ch:1:sloid:91440;Zürich, Wonnebergstrasse;;;;;;8.566544;47.351846;0;EPSG:4326;2685220;1245167;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904581;397
8591441;;ch:1:sloid:91441;Zürich, Zielweg;;;;;;8.497589;47.358822;0;EPSG:4326;2680000;1245870;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904586;398
8591442;;ch:1:sloid:91442;Zürich, Zoo;;;;;8591442,8591443;8.571557;47.381571;0;EPSG:4326;2685551;1248477;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904591;399
8591443;;ch:1:sloid:91443;Zürich, Zoo/Forrenweid;;;;;8591442,8591443;8.578089;47.380499;0;EPSG:4326;2686046;1248365;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904596;400
8591445;;ch:1:sloid:91445;Zürich, Zweiackerstrasse;;;;;;8.597881;47.357049;0;EPSG:4326;2687579;1245780;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904605;401
8591447;;ch:1:sloid:91447;Zürich, Zwinglihaus;;;;;;8.515955;47.371506;0;EPSG:4326;2681368;1247299;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904614;402
8591448;;ch:1:sloid:91448;Zürich, Zypressenstrasse;;;;;;8.513769;47.376690;0;EPSG:4326;2681195;1247873;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.904618;403
8591896;;ch:1:sloid:91896;Zürich, Würzgraben;;;;;;8.494859;47.392092;0;EPSG:4326;2679744;1249566;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.906624;404
8594239;;ch:1:sloid:94239;Zürich, Schiffbau;;;;;8503020,8591060,8594239;8.519864;47.388028;0;EPSG:4326;2681638;1249140;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.915441;405
8596008;;ch:1:sloid:96008;Zürich, Hermetschloo;;;;;;8.473891;47.394145;0;EPSG:4326;2678158;1249773;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.920766;406
8596126;;ch:1:sloid:96126;Zürich, Bus Station;;;;;8503000,8503088,8587348,8587349,8591067,8591368,8596126;8.537298;47.381065;0;EPSG:4326;2682965;1248384;0;EPSG:2056;;;;OeV_Sammlung_CH_HRDF_5_40_41_2024_20240110_201500;2024-06-04T20:26:09.921085;407
