id_didok;id_fli;id_sloid;name_official;name_long;name_short;name_alternative;lang;stations_metastation;wgs84_e;wgs84_n;wgs84_h;wgs84_epsg;local_e;local_n;local_h;local_epsg;station_priority;km_info;stations_metastation_hrdf;source_file;timestamp
;;;"Vulbens;46.104780; Collège";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T23:49:31.880242
;;;"Vulbens;46.104660; Collège";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T23:49:31.880246
;;;"Vulbens;46.102130; Chef Lieu";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T23:49:31.880249
;;;"Valleiry;46.107826; mairie";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T23:49:31.880265
;;;"Valleiry;46.107800; mairie";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T23:49:31.880268
;;;"Fontanil-Cornillon;45.250270; LEP F. DOLTO";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.159859
;;;"Tullins;45.307606; FURES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160145
;;;"Tullins;45.304974; MICHEL PERRET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160149
;;;"Vourey;45.319523; PRESSOIR";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160152
;;;"Tullins;45.298850; ECOLE DESMOULINS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160161
;;;"Moirans;45.319073; SCHNEIDER";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160187
;;;"Voreppe;45.278110; CHEVALON";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160190
;;;"Voreppe;45.268130; BASCULE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160193
;;;"Voreppe;45.273780; CAFE ADRAIT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160197
;;;"Voreppe;45.309834; MALOSSANE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160200
;;;"Voreppe;45.302590; MONUMENT AUX MORTS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160210
;;;"Voreppe;45.298130; DOCTEUR THEVENET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160216
;;;"Voreppe;45.280285; CHASSOLIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160220
;;;"Voreppe;45.285490; VOLOUISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160223
;;;"Renage;45.339092; LES PRAIRIES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160562
;;;"Renage;45.339848; ZA LE PLAN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160565
;;;"Charnècles;45.345490; MAIRIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160575
;;;"Charnècles;45.342186; PONT DE BOIS VERT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160578
;;;"Rives;45.352646; MALADIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160581
;;;"Renage;45.337690; LA CROZE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160587
;;;"Rives;45.349915; LIBERATION";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160594
;;;"Rives;45.354004; ALLIMAND";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160597
;;;"Rives;45.351070; COLLEGE R DESNOS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160603
;;;"Renage;45.334114; EGLISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160609
;;;"Renage;45.331684; PLACE CARDINALE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160613
;;;"Moirans;45.330536; CHALET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160616
;;;"Moirans;45.322216; GARE SNCF";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160619
;;;"Moirans;45.326843; SAINT JACQUES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160622
;;;"Moirans;45.326706; POMPIERS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160625
;;;"Moirans;45.326030; PARC DE LA GRILLE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160628
;;;"Saint-Jean-de-Moirans;45.341680; PLACE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160632
;;;"Voiron;45.363613; CROIX MORIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160635
;;;"Voiron;45.359800; EDGAR KOFLER";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160638
;;;"La Buisse;45.335373; PLACE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160641
;;;"La Sure en Chartreuse;45.350240; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160647
;;;"La Sure en Chartreuse;45.350533; LAC";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160650
;;;"La Sure en Chartreuse;45.349670; LE GARREL";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160654
;;;"La Buisse;45.331615; LE GAY GIRATOIRE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.160658
;;;"Apprieu;45.380753; LE RIVIER ECOLE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161096
;;;"Réaumont;45.366980; BOURG ECOLE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161112
;;;"Saint-Blaise-du-Buis;45.374620; ROUTE DU RIVIER";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161115
;;;"Saint-Blaise-du-Buis;45.391290; RAVIGNHOUSE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161118
;;;"Saint-Blaise-du-Buis;45.386417; ZA LE TALAMUD";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161122
;;;"Réaumont;45.369106; CHATELARD";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161126
;;;"Charavines;45.409977; PAPETERIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161129
;;;"Chirens;45.403050; LE FAGOT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161132
;;;"Voiron;45.368008; CENTRE SOCIAL";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161138
;;;"Voiron;45.366276; GENERAL LECLERC";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161142
;;;"Voiron;45.397710; LE VERDIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161146
;;;"Coublevie;45.365726; CROIX BAYARD";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161150
;;;"Saint-Étienne-de-Crossey;45.377537; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161153
;;;"Saint-Étienne-de-Crossey;45.366750; ETANG DAUPHIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161157
;;;"Charavines;45.428673; PLACE DU MARCHE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161440
;;;"Charavines;45.432667; OFFICE DE TOURISME";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161447
;;;"Bilieu;45.441906; LES MAURES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161450
;;;"Chirens;45.413334; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161453
;;;"Merlas;45.444744; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161462
;;;"Merlas;45.433770; NOUVELIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161466
;;;"Merlas;45.440063; PIVOTIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161469
;;;"Merlas;45.433594; LE BURLET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161473
;;;"Saint-Geoire-en-Valdaine;45.455784; CHOCHE LE PARIS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161476
;;;"Saint-Geoire-en-Valdaine;45.451122; GENDARMERIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161480
;;;"Miribel-les-Échelles;45.428154; EGLISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161489
;;;"Montferrat;45.489502; VILLAGE EGLISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161758
;;;"Paladru;45.476414; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161770
;;;"Paladru;45.480103; GARAGE RENAULT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161777
;;;"Paladru;45.477840; LA TRUITIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161781
;;;"Saint-Sulpice-des-Rivoires;45.470390; BOURG";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161784
;;;"Saint-Sulpice-des-Rivoires;45.479847; LA PLATIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161787
;;;"Saint-Sulpice-des-Rivoires;45.477238; FERME MOLLARD";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161790
;;;"Saint-Sulpice-des-Rivoires;45.465897; CHATEAU D'EAU";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161794
;;;"Paladru;45.503693; LES TROIS CHENES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161797
;;;"Saint-Geoire-en-Valdaine;45.484993; LE PLATON";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161800
;;;"Saint-Geoire-en-Valdaine;45.471798; LES HOPITAUX";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161803
;;;"Saint-Geoire-en-Valdaine;45.459557; HOPITAL";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161816
;;;"Saint-Geoire-en-Valdaine;45.467243; LA PALE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161825
;;;"Velanne;45.488950; CENTRE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161828
;;;"Velanne;45.481995; LA SAUGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161831
;;;"Voissant;45.484497; EGLISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161854
;;;"Voissant;45.477676; SOUS LE MONT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.161858
;;;"Charancieu;45.525143; CENTRE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.162212
;;;"Merlas;45.445860; LES GORGES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.163771
;;;"Charancieu;45.530330; ZA CHARANCIEU";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.163817
;;;"Paladru;45.470913; CALATRIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.163920
;;;"Saint-Geoire-en-Valdaine;45.457110; CONSUOZ";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.163986
;;;"Coublevie;45.354160; PL DU 19 MARS 1962";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164057
;;;"Charavines;45.425000; BERNARDIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164085
;;;"Montferrat;45.468838; LAC BLEU";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164147
;;;"Moirans;45.325250; LES BALMES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164187
;;;"Voiron;45.349910; CHAMPFEUILLET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164365
;;;"Saint-Geoire-en-Valdaine;45.452072; CONSUOZ ABRIBUS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164381
;;;"Voiron;45.362835; MEDIATHEQUE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164410
;;;"Massieu;45.441982; COTE D'AINAN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164445
;;;"Saint-Geoire-en-Valdaine;45.451200; LE BASSET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164485
;;;"Fontanil-Cornillon;45.254910; PALLUEL";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164587
;;;"Saint-Jean-de-Moirans;45.321095; PARABOOT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164604
;;;"Rives;45.349310; BAS RIVES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164639
;;;"Saint-Geoire-en-Valdaine;45.454506; CHAFFARDIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164689
;;;"Charnècles;45.344760; FERME BOURDIS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164793
;;;"Miribel-les-Échelles;45.421734; LES EMPTAZ";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164827
;;;"Saint-Geoire-en-Valdaine;45.454163; LES BROSSES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164840
;;;"Bilieu;45.448933; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164843
;;;"Montferrat;45.466946; VERONNIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.164872
;;;"Voreppe;45.263430; LOGIS NEUF";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165033
;;;"Tullins;45.312283; LE PAVE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165121
;;;"Tullins;45.301105; GARE SNCF";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165124
;;;"Tullins;45.298000; COLLEGE CONDORCET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165128
;;;"Voreppe;45.299070; BANNETTES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165145
;;;"Charnècles;45.352325; LEZARDIERES PT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165325
;;;"Réaumont;45.366142; LE MOURET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165328
;;;"Charnècles;45.348812; LES RIVOIRES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165331
;;;"Renage;45.345470; CLOS JUVIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165335
;;;"Saint-Cassien;45.359440; LE ROYER";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165345
;;;"Saint-Cassien;45.355587; MALOZA";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165348
;;;"Saint-Cassien;45.360035; EGLISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165351
;;;"Saint-Jean-de-Moirans;45.349450; PLAN MENU RD1075";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165354
;;;"Coublevie;45.353350; PARKING PLAN MENU";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165358
;;;"Coublevie;45.355670; PLACE E BROCHIER";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165361
;;;"La Sure en Chartreuse;45.330400; COL DE LA PLACETTE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165368
;;;"La Sure en Chartreuse;45.326134; QUATRE BRAS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165371
;;;"La Sure en Chartreuse;45.315460; LES BARNIERS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165375
;;;"La Sure en Chartreuse;45.318935; RD520 VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165381
;;;"Saint-Blaise-du-Buis;45.394960; BONPERTUIS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165609
;;;"La Murette;45.385193; LA COURATIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165616
;;;"La Murette;45.380230; VILLAGE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165619
;;;"Chirens;45.409570; LE GAYET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165625
;;;"Voiron;45.378470; L'AGNELAS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165628
;;;"Voiron;45.376810; POLE DE VOUISE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165632
;;;"Voiron;45.369804; BRAMERET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165635
;;;"Charavines;45.424984; GARE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165850
;;;"Charavines;45.429398; VIRAGE JANIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165854
;;;"Charavines;45.413677; GUILLERMET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165857
;;;"Le Pin;45.449047; VERS ARS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165860
;;;"Massieu;45.437164; LA SARRA";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165866
;;;"Chirens;45.431164; L'ARSENAL";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165870
;;;"Saint-Sulpice-des-Rivoires;45.459927; RIVOIRES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165874
;;;"Merlas;45.452236; CHAPELLE DE MERLAS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165877
;;;"Saint-Geoire-en-Valdaine;45.456950; BOULONGEAT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.165889
;;;"Paladru;45.488370; ST P DE PALADRU";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166148
;;;"Paladru;45.483505; STADE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166152
;;;"Merlas;45.460600; PICOUDIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166156
;;;"Saint-Geoire-en-Valdaine;45.478520; L'ORCIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166163
;;;"Saint-Bueil;45.475810; LA ROCHE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166172
;;;"Saint-Geoire-en-Valdaine;45.465084; CHAMPET";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166175
;;;"Saint-Bueil;45.480556; RD82";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166189
;;;"La Bâtie-Divisin;45.509438; MAIRIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.166432
;;;"Grenoble;45.195194; Cité Internationale";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169010
;;;"Fontanil-Cornillon;45.258263; CROIX DE ROCHETTE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169119
;;;"Saint-Geoire-en-Valdaine;45.463512; LA GLACIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169578
;;;"Charnècles;45.347046; 6 CHEMINS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169648
;;;"Montferrat;45.498600; JALAMION";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169846
;;;"Moirans;45.320538; LYCEE BEGHIN";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.169945
;;;"Voissant;45.485504; VERCHERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170038
;;;"VALSERHONE-BELLEGARDE;46.115830; ARRET VALSE'O";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170102
;;;"VALSERHONE-BELLEGARDE;46.114174; ARRET CORNEILLE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170167
;;;"VALSERHONE-BELLEGARDE;46.112420; RUE MOLIERE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170170
;;;"VOUVRAY;46.111877; ECOLE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170199
;;;"VOUVRAY;46.114803; PLACE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170202
;;;"CHATILLON EN MICHAILLE;46.112316; GENDARMERIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170205
;;;"VALSERHONE-BELLEGARDE;46.116432; ARRET FLORALIES";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170208
;;;"VALSERHONE-BELLEGARDE;46.117970; ARRET COLIBRIS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170211
;;;"VALSERHONE-BELLEGARDE;46.119570; ARRET CREDO";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170215
;;;"VALSERHONE-BELLEGARDE;46.114517; ARRET ST EXUPERY";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170218
;;;"VALSERHONE-BELLEGARDE;46.110905; ARRET QUARTIER BEAUSEJOUR";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170221
;;;"VALSERHONE-BELLEGARDE;46.110690; ARRET DES LILAS";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170225
;;;"VALSERHONE-BELLEGARDE;46.110798; GARE SNCF";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170228
;;;"VALSERHONE-BELLEGARDE;46.107500; COLLEGE LOUIS DUMONT";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170231
;;;"VALSERHONE-BELLEGARDE;46.105970; ARRET PARC DE SAVOIE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170234
;;;"VALSERHONE-BELLEGARDE;46.116093; CLINIQUE";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170238
;;;"VALSERHONE-BELLEGARDE;46.116200; ARRET ST EXUPERY/R";;;;;;;;;;;;;;;;;DAT_AURA_GTFS_ExportAOM;2024-06-09T17:33:27.170241
